taxonomy,concept,unit,value,start,end,filed,accn,form,frame,fy,fp
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,3508243000,,2011-09-24,2011-10-26,0001193125-11-282113,10-K,CY2011Q3I,2011,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,3043317000,,2011-12-31,2012-01-25,0001193125-12-023398,10-Q,CY2011Q4I,2012,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,4170553000,,2012-03-31,2012-04-25,0001193125-12-182321,10-Q,CY2012Q1I,2012,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,3702090000,,2012-06-30,2012-07-25,0001193125-12-314552,10-Q,CY2012Q2I,2012,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,3531000000,,2012-09-29,2012-10-31,0001193125-12-444068,10-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,3531000000,,2012-09-29,2013-04-24,0001193125-13-170623,8-K,CY2012Q3I,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,2205000000,,2012-12-29,2013-01-24,0001193125-13-022339,10-Q,CY2012Q4I,2013,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,1620000000,,2013-03-30,2013-04-24,0001193125-13-168288,10-Q,CY2013Q1I,2013,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,1221000000,,2013-06-29,2013-07-24,0001193125-13-300670,10-Q,CY2013Q2I,2013,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,1405000000,,2013-09-28,2013-10-30,0001193125-13-416534,10-K,CY2013Q3I,2013,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,1124000000,,2013-12-28,2014-01-28,0001193125-14-024487,10-Q,CY2013Q4I,2014,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,926000000,,2014-03-29,2014-04-24,0001193125-14-157311,10-Q,CY2014Q1I,2014,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,908000000,,2014-06-28,2014-07-23,0001193125-14-277160,10-Q,CY2014Q2I,2014,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,520000000,,2014-09-27,2014-10-27,0001193125-14-383437,10-K,,2014,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,520000000,,2014-09-27,2015-01-28,0001193125-15-023732,8-K,CY2014Q3I,,
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,330000000,,2014-12-27,2015-01-28,0001193125-15-023697,10-Q,CY2014Q4I,2015,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,239000000,,2015-03-28,2015-04-28,0001193125-15-153166,10-Q,CY2015Q1I,2015,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,177000000,,2015-06-27,2015-07-22,0001193125-15-259935,10-Q,CY2015Q2I,2015,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,120000000,,2015-09-26,2015-10-28,0001193125-15-356351,10-K,CY2015Q3I,2015,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,106000000,,2015-12-26,2016-01-27,0001193125-16-439878,10-Q,CY2015Q4I,2016,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,100000000,,2016-03-26,2016-04-27,0001193125-16-559625,10-Q,CY2016Q1I,2016,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,USD,84000000,,2016-06-25,2016-07-27,0001628280-16-017809,10-Q,CY2016Q2I,2016,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,49751000,,2007-09-29,2010-10-27,0001193125-10-238044,10-K,CY2007Q3I,2010,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,44146000,,2008-09-27,2010-10-27,0001193125-10-238044,10-K,,2010,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,44146000,,2008-09-27,2011-10-26,0001193125-11-282113,10-K,CY2008Q3I,2011,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,34375000,,2009-09-26,2010-07-21,0001193125-10-162840,10-Q,,2010,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,34375000,,2009-09-26,2010-10-27,0001193125-10-238044,10-K,,2010,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,34375000,,2009-09-26,2011-10-26,0001193125-11-282113,10-K,,2011,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,34375000,,2009-09-26,2012-10-31,0001193125-12-444068,10-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,34375000,,2009-09-26,2013-04-24,0001193125-13-170623,8-K,CY2009Q3I,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,23699000,,2010-06-26,2010-07-21,0001193125-10-162840,10-Q,CY2010Q2I,2010,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,21725000,,2010-09-25,2010-10-27,0001193125-10-238044,10-K,,2010,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,21725000,,2010-09-25,2011-01-19,0001193125-11-010144,10-Q,,2011,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,21725000,,2010-09-25,2011-04-21,0001193125-11-104388,10-Q,,2011,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,21725000,,2010-09-25,2011-07-20,0001193125-11-192493,10-Q,,2011,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,21725000,,2010-09-25,2011-10-26,0001193125-11-282113,10-K,,2011,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,21725000,,2010-09-25,2012-10-31,0001193125-12-444068,10-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,21725000,,2010-09-25,2013-04-24,0001193125-13-170623,8-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,21725000,,2010-09-25,2013-10-30,0001193125-13-416534,10-K,CY2010Q3I,2013,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,17939000,,2010-12-25,2011-01-19,0001193125-11-010144,10-Q,CY2010Q4I,2011,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,14752000,,2011-03-26,2011-04-21,0001193125-11-104388,10-Q,CY2011Q1I,2011,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,13755000,,2011-06-25,2011-07-20,0001193125-11-192493,10-Q,CY2011Q2I,2011,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,11866000,,2011-09-24,2011-10-26,0001193125-11-282113,10-K,,2011,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,11866000,,2011-09-24,2012-01-25,0001193125-12-023398,10-Q,,2012,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,11866000,,2011-09-24,2012-04-25,0001193125-12-182321,10-Q,,2012,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,11866000,,2011-09-24,2012-07-25,0001193125-12-314552,10-Q,,2012,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,11866000,,2011-09-24,2012-10-31,0001193125-12-444068,10-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,11866000,,2011-09-24,2013-04-24,0001193125-13-170623,8-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,11866000,,2011-09-24,2013-10-30,0001193125-13-416534,10-K,CY2011Q3I,2013,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,10468000,,2011-12-31,2012-01-25,0001193125-12-023398,10-Q,CY2011Q4I,2012,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,8642000,,2012-03-31,2012-04-25,0001193125-12-182321,10-Q,CY2012Q1I,2012,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,7974000,,2012-06-30,2012-07-25,0001193125-12-314552,10-Q,CY2012Q2I,2012,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,6545000,,2012-09-29,2012-10-31,0001193125-12-444068,10-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,6545000,,2012-09-29,2013-01-24,0001193125-13-022339,10-Q,,2013,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,6545000,,2012-09-29,2013-04-24,0001193125-13-168288,10-Q,,2013,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,6545000,,2012-09-29,2013-04-24,0001193125-13-170623,8-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,6545000,,2012-09-29,2013-07-24,0001193125-13-300670,10-Q,,2013,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,6545000,,2012-09-29,2013-10-30,0001193125-13-416534,10-K,CY2012Q3I,2013,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,5818000,,2012-12-29,2013-01-24,0001193125-13-022339,10-Q,CY2012Q4I,2013,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,5240000,,2013-03-30,2013-04-24,0001193125-13-168288,10-Q,CY2013Q1I,2013,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,4689000,,2013-06-29,2013-07-24,0001193125-13-300670,10-Q,CY2013Q2I,2013,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,4094000,,2013-09-28,2013-10-30,0001193125-13-416534,10-K,,2013,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,4094000,,2013-09-28,2014-01-28,0001193125-14-024487,10-Q,CY2013Q3I,2014,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,2787000,,2013-12-28,2014-01-28,0001193125-14-024487,10-Q,CY2013Q4I,2014,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,2400000,,2014-03-29,2014-04-24,0001193125-14-157311,10-Q,CY2014Q1I,2014,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,13100000,,2014-06-28,2014-07-23,0001193125-14-277160,10-Q,CY2014Q2I,2014,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,6600000,,2014-09-27,2014-10-27,0001193125-14-383437,10-K,,2014,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,6600000,,2014-09-27,2015-01-28,0001193125-15-023732,8-K,CY2014Q3I,,
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,3500000,,2014-12-27,2015-01-28,0001193125-15-023697,10-Q,CY2014Q4I,2015,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,2300000,,2015-03-28,2015-04-28,0001193125-15-153166,10-Q,CY2015Q1I,2015,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,1600000,,2015-06-27,2015-07-22,0001193125-15-259935,10-Q,CY2015Q2I,2015,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,1200000,,2015-09-26,2015-10-28,0001193125-15-356351,10-K,CY2015Q3I,2015,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,1100000,,2015-12-26,2016-01-27,0001193125-16-439878,10-Q,CY2015Q4I,2016,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,1100000,,2016-03-26,2016-04-27,0001193125-16-559625,10-Q,CY2016Q1I,2016,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,shares,1100000,,2016-06-25,2016-07-27,0001628280-16-017809,10-Q,CY2016Q2I,2016,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,43.91,,2007-09-29,2010-10-27,0001193125-10-238044,10-K,CY2007Q3I,2010,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,74.39,,2008-09-27,2010-10-27,0001193125-10-238044,10-K,,2010,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,74.39,,2008-09-27,2011-10-26,0001193125-11-282113,10-K,CY2008Q3I,2011,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,81.17,,2009-09-26,2010-07-21,0001193125-10-162840,10-Q,,2010,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,81.17,,2009-09-26,2010-10-27,0001193125-10-238044,10-K,,2010,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,81.17,,2009-09-26,2011-10-26,0001193125-11-282113,10-K,,2011,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,81.17,,2009-09-26,2012-10-31,0001193125-12-444068,10-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,81.17,,2009-09-26,2013-04-24,0001193125-13-170623,8-K,CY2009Q3I,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,87.55,,2010-06-26,2010-07-21,0001193125-10-162840,10-Q,CY2010Q2I,2010,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,90.46,,2010-09-25,2010-10-27,0001193125-10-238044,10-K,,2010,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,90.46,,2010-09-25,2011-01-19,0001193125-11-010144,10-Q,,2011,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,90.46,,2010-09-25,2011-04-21,0001193125-11-104388,10-Q,,2011,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,90.46,,2010-09-25,2011-07-20,0001193125-11-192493,10-Q,,2011,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,90.46,,2010-09-25,2011-10-26,0001193125-11-282113,10-K,,2011,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,90.46,,2010-09-25,2012-10-31,0001193125-12-444068,10-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,90.46,,2010-09-25,2013-04-24,0001193125-13-170623,8-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,90.46,,2010-09-25,2013-10-30,0001193125-13-416534,10-K,CY2010Q3I,2013,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,97.54,,2010-12-25,2011-01-19,0001193125-11-010144,10-Q,CY2010Q4I,2011,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,104.38,,2011-03-26,2011-04-21,0001193125-11-104388,10-Q,CY2011Q1I,2011,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,105.62,,2011-06-25,2011-07-20,0001193125-11-192493,10-Q,CY2011Q2I,2011,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,108.64,,2011-09-24,2011-10-26,0001193125-11-282113,10-K,,2011,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,108.64,,2011-09-24,2012-01-25,0001193125-12-023398,10-Q,,2012,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,108.64,,2011-09-24,2012-04-25,0001193125-12-182321,10-Q,,2012,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,108.64,,2011-09-24,2012-07-25,0001193125-12-314552,10-Q,,2012,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,108.64,,2011-09-24,2012-10-31,0001193125-12-444068,10-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,108.64,,2011-09-24,2013-04-24,0001193125-13-170623,8-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,108.64,,2011-09-24,2013-10-30,0001193125-13-416534,10-K,CY2011Q3I,2013,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,114.28,,2011-12-31,2012-01-25,0001193125-12-023398,10-Q,CY2011Q4I,2012,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,116.95,,2012-03-31,2012-04-25,0001193125-12-182321,10-Q,CY2012Q1I,2012,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,119.75,,2012-06-30,2012-07-25,0001193125-12-314552,10-Q,CY2012Q2I,2012,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,127.56,,2012-09-29,2012-10-31,0001193125-12-444068,10-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,127.56,,2012-09-29,2013-01-24,0001193125-13-022339,10-Q,,2013,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,127.56,,2012-09-29,2013-04-24,0001193125-13-168288,10-Q,,2013,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,127.56,,2012-09-29,2013-04-24,0001193125-13-170623,8-K,,2012,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,127.56,,2012-09-29,2013-07-24,0001193125-13-300670,10-Q,,2013,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,127.56,,2012-09-29,2013-10-30,0001193125-13-416534,10-K,CY2012Q3I,2013,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,130.63,,2012-12-29,2013-01-24,0001193125-13-022339,10-Q,CY2012Q4I,2013,Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,133.5,,2013-03-30,2013-04-24,0001193125-13-168288,10-Q,CY2013Q1I,2013,Q2
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,136.01,,2013-06-29,2013-07-24,0001193125-13-300670,10-Q,CY2013Q2I,2013,Q3
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,139.65,,2013-09-28,2013-10-30,0001193125-13-416534,10-K,,2013,FY
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,USD/shares,139.65,,2013-09-28,2014-01-28,0001193125-14-024487,10-Q,CY2013Q3I,2014,Q1
